handleId,fieldType,name,description,productImageUrl,collection,isbn,price,visible,inventory,additionalInfoTitle1,additionalInfoDescription1,,,
9788171192564,Product,Janch-Partal,Janch-Partal - Sanjay Sahay,,Sanjay Sahay,9788171192564,200,TRUE,1,Written By Sanjay Sahay,Janch-Partal - Sanjay Sahay,,,
9788171196227,Product,Baniya-Bahu,Baniya-Bahu - Mahashweta Devi,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171196227.png,Mahashweta Devi,9788171196227,125,TRUE,1,Written By Mahashweta Devi,Baniya-Bahu - Mahashweta Devi,,,
9788171196272,Product,Yayati,Yayati - Girish Karnad,,Girish Karnad,9788171196272,250,TRUE,1,Written By Girish Karnad,Yayati - Girish Karnad,,,
9788171196326,Product,Hansini,Hansini - Anton Chekhov,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171196326.png,Anton Chekhov,9788171196326,300,TRUE,1,Written By Anton Chekhov,Hansini - Anton Chekhov,,,
9788171196463,Product,Mahabhoj-Natak,Mahabhoj-Natak - Mannu Bhandari,,Mannu Bhandari,9788171196463,300,TRUE,1,Written By Mannu Bhandari,Mahabhoj-Natak - Mannu Bhandari,,,
9788171197125,Product,एक प्लेट सैलाब,एक प्लेट सैलाब - Mannu Bhandari,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171197125.png,Mannu Bhandari,9788171197125,150,TRUE,1,Written By Mannu Bhandari,एक प्लेट सैलाब - Mannu Bhandari,,,
9788171198498,Product,ख़राशें,ख़राशें - गुलज़ार,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171198498.png,गुलज़ार,9788171198498,225,TRUE,1,Written By गुलज़ार,ख़राशें - गुलज़ार,,,
9788171199341,Product,मेरा कुछ सामान,मेरा कुछ सामान - गुलज़ार,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171199341.png,गुलज़ार,9788171199341,395,TRUE,1,Written By गुलज़ार,मेरा कुछ सामान - गुलज़ार,,,
9788171383467,Product,पोस्ट बॉक्स नं. 203 नाला सोपारा,पोस्ट बॉक्स नं. 203 नाला सोपारा - Chitra Mudgal,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171383467.png,Chitra Mudgal,9788171383467,295,TRUE,2,Written By Chitra Mudgal,पोस्ट बॉक्स नं. 203 नाला सोपारा - Chitra Mudgal,,,
9788171672264,Product,Pukharāja,Pukharāja - Gulazāra.,http://images.amazon.com/images/P/8171672264.01Z.jpg,Gulazāra.,9788171672264,295,TRUE,1,Written By Gulazāra.,Pukharāja - Gulazāra.,,,
9788171673896,Product,Raavi Paar,Raavi Paar - Gulzar,https://covers.openlibrary.org/b/id/9369833-L.jpg,Gulzar,9788171673896,295,TRUE,1,Written By Gulzar,Raavi Paar - Gulzar,,,
9788171675128,Product,Triveṇī,Triveṇī - Gulazāra,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171675128.png,Gulazāra,9788171675128,195,TRUE,3,Written By Gulazāra,Triveṇī - Gulazāra,,,
9788171780594,Product,प्रतिनिधि व्यंग्य,प्रतिनिधि व्यंग्य - Ravindranath Tyagi,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171780594.png,Ravindranath Tyagi,9788171780594,60,TRUE,1,Written By Ravindranath Tyagi,प्रतिनिधि व्यंग्य - Ravindranath Tyagi,,,
9788171781119,Product,Krishnavtar V-6 Mahamuni Vayas,Krishnavtar V-6 Mahamuni Vayas - K.M. Munshi,,K.M. Munshi,9788171781119,200,TRUE,1,Written By K.M. Munshi,Krishnavtar V-6 Mahamuni Vayas - K.M. Munshi,,,
9788171783823,Product,प्रतिनिधि कहानियाँ: अमरकांत,प्रतिनिधि कहानियाँ: अमरकांत - Amarkant; Rayapati,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171783823.png,Amarkant; Rayapati,9788171783823,195,TRUE,1,Written By Amarkant; Rayapati,प्रतिनिधि कहानियाँ: अमरकांत - Amarkant; Rayapati,,,
9788171783830,Product,प्रतिनिधि कहानियाँ,प्रतिनिधि कहानियाँ - फणीश्वर नाथ रेणु,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171783830.png,फणीश्वर नाथ रेणु,9788171783830,195,TRUE,2,Written By फणीश्वर नाथ रेणु,प्रतिनिधि कहानियाँ - फणीश्वर नाथ रेणु,,,
9788171784523,Product,प्रतिनिधि कहानियाँ: राजकमल चौधरी,प्रतिनिधि कहानियाँ: राजकमल चौधरी - Rajkamal Choudhary,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171784523.png,Rajkamal Choudhary,9788171784523,195,TRUE,1,Written By Rajkamal Choudhary,प्रतिनिधि कहानियाँ: राजकमल चौधरी - Rajkamal Choudhary,,,
9788171785315,Product,Anaro,Anaro - Manjul Bhagat,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171785315.png,Manjul Bhagat,9788171785315,60,TRUE,1,Written By Manjul Bhagat,Anaro - Manjul Bhagat,,,
9788171785773,Product,प्रतिनिधि कहानियाँ,प्रतिनिधि कहानियाँ - रांगेय राघव [Rangeya Raghav],https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171785773.png,रांगेय राघव [Rangeya Raghav],9788171785773,150,TRUE,1,Written By रांगेय राघव [Rangeya Raghav],प्रतिनिधि कहानियाँ - रांगेय राघव [Rangeya Raghav],,,
9788171785780,Product,प्रतिनिधि कहानियाँ,प्रतिनिधि कहानियाँ - Rajendra Yadav,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171785780.png,Rajendra Yadav,9788171785780,150,TRUE,1,Written By Rajendra Yadav,प्रतिनिधि कहानियाँ - Rajendra Yadav,,,
9788171785803,Product,Pratinidhi Kahaniyan-Jogendra Paul,Pratinidhi Kahaniyan-Jogendra Paul - Jogendra Paul,https://s3.amazonaws.com/kimicoapps-bookbuddy/1DB8B57C-91BB-4044-AD1C-338A285CB3D8,Jogendra Paul,9788171785803,60,TRUE,1,Written By Jogendra Paul,Pratinidhi Kahaniyan-Jogendra Paul - Jogendra Paul,,,
9788171785834,Product,Pratinidhi Kavitayen : Srikant Verma,Pratinidhi Kavitayen : Srikant Verma - Shrikant Verma,,Shrikant Verma,9788171785834,60,TRUE,1,Written By Shrikant Verma,Pratinidhi Kavitayen : Srikant Verma - Shrikant Verma,,,
9788171786695,Product,Jhini-Jhini Bini Chadariya,Jhini-Jhini Bini Chadariya - Abdul Bismillah,https://s3.amazonaws.com/kimicoapps-bookbuddy/3B804365-63E5-4344-8B35-4D3896A7377B,Abdul Bismillah,9788171786695,199,TRUE,1,Written By Abdul Bismillah,Jhini-Jhini Bini Chadariya - Abdul Bismillah,,,
9788171787043,Product,प्रतिनिधि कविताएँ,प्रतिनिधि कविताएँ - Ashok Vajpeyi,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171787043.png,Ashok Vajpeyi,9788171787043,75,TRUE,1,Written By Ashok Vajpeyi,प्रतिनिधि कविताएँ - Ashok Vajpeyi,,,
9788171788200,Product,Ek Violin Samandar Ke Kinare,Ek Violin Samandar Ke Kinare - Krishna Chander,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171788200.png,Krishna Chander,9788171788200,95,TRUE,2,Written By Krishna Chander,Ek Violin Samandar Ke Kinare - Krishna Chander,,,
9788171788521,Product,शेष यात्रा,शेष यात्रा - Usha Priyamvada,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171788521.png,Usha Priyamvada,9788171788521,150,TRUE,1,Written By Usha Priyamvada,शेष यात्रा - Usha Priyamvada,,,
9788171789061,Product,तुलसीदास चन्दन घिसैं,तुलसीदास चन्दन घिसैं - Harishankar Parsai,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171789061.png,Harishankar Parsai,9788171789061,350,TRUE,1,Written By Harishankar Parsai,तुलसीदास चन्दन घिसैं - Harishankar Parsai,,,
9788171789634,Product,प्रतिनिधि कविताएँ,प्रतिनिधि कविताएँ - Raghuvir Sharma Sahay,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171789634.png,Raghuvir Sharma Sahay,9788171789634,75,TRUE,1,Written By Raghuvir Sharma Sahay,प्रतिनिधि कविताएँ - Raghuvir Sharma Sahay,,,
9788173150982,Product,Shreshtha Hasya-Vyangya Kahaniyan,Shreshtha Hasya-Vyangya Kahaniyan - Giriraj Sharan Kaka Hatharasi,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788173150982.png,Giriraj Sharan Kaka Hatharasi,9788173150982,350,TRUE,1,Written By Giriraj Sharan Kaka Hatharasi,Shreshtha Hasya-Vyangya Kahaniyan - Giriraj Sharan Kaka Hatharasi,,,
9788174211736,Product,Aaina-E-Ghazal,Aaina-E-Ghazal - Vinay Waikar,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788174211736.png,Vinay Waikar,9788174211736,450,TRUE,1,Written By Vinay Waikar,Aaina-E-Ghazal - Vinay Waikar,,,
9788174831507,Product,Nirmalā,Nirmalā - 1881-1936 Premacanda,http://images.amazon.com/images/P/8174831509.01Z.jpg,1881-1936 Premacanda,9788174831507,175,TRUE,1,Written By 1881-1936 Premacanda,Nirmalā - 1881-1936 Premacanda,,,
9788174831538,Product,Usane kahā thā aura anya kahāniyām̐,Usane kahā thā aura anya kahāniyām̐ - Candradhara Śarmā Gulerī,http://images.amazon.com/images/P/8174831533.01Z.jpg,Candradhara Śarmā Gulerī,9788174831538,165,TRUE,1,Written By Candradhara Śarmā Gulerī,Usane kahā thā aura anya kahāniyām̐ - Candradhara Śarmā Gulerī,,,
9788174831767,Product,Devadāsa,Devadāsa - Śaratcandra Caṭṭopādhyāya,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788174831767.png,Śaratcandra Caṭṭopādhyāya,9788174831767,150,TRUE,2,Written By Śaratcandra Caṭṭopādhyāya,Devadāsa - Śaratcandra Caṭṭopādhyāya,,,
9788176505437,Product,साहिर लुधियानवी : मेरे गीत तुम्हारे,साहिर लुधियानवी : मेरे गीत तुम्हारे - Sunil Bhat,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788176505437.png,Sunil Bhat,9788176505437,195,TRUE,2,Written By Sunil Bhat,साहिर लुधियानवी : मेरे गीत तुम्हारे - Sunil Bhat,,,
9788177211313,Product,Pān̐ca nukkaṛa nāṭaka,Pān̐ca nukkaṛa nāṭaka - Rājeśa Kumāra,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788177211313.png,Rājeśa Kumāra,9788177211313,300,TRUE,1,Written By Rājeśa Kumāra,Pān̐ca nukkaṛa nāṭaka - Rājeśa Kumāra,,,
9788180313172,Product,Urvashi,Urvashi - Ramdhari Singh Dinkar,https://rukminim1.flixcart.com/image/1664/1664/book/1/7/2/urvashi-original-imad98j2xnpj65dz.jpeg?q=90,Ramdhari Singh Dinkar,9788180313172,95,TRUE,1,Written By Ramdhari Singh Dinkar,Urvashi - Ramdhari Singh Dinkar,,,
9788180313639,Product,Rashmirathi,Rashmirathi - Ramdhari Singh Dinkar,,Ramdhari Singh Dinkar,9788180313639,150,TRUE,1,Written By Ramdhari Singh Dinkar,Rashmirathi - Ramdhari Singh Dinkar,,,
9788180316319,Product,Urdu Hindi Kosh,Urdu Hindi Kosh - Acharya Ramchandra; Kapoor Verma,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788180316319.png,Acharya Ramchandra; Kapoor Verma,9788180316319,450,TRUE,1,Written By Acharya Ramchandra; Kapoor Verma,Urdu Hindi Kosh - Acharya Ramchandra; Kapoor Verma,,,
9788180317927,Product,bharat bharti,bharat bharti - Maithili Sharan Gupt,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788180317927.png,Maithili Sharan Gupt,9788180317927,150,TRUE,1,Written By Maithili Sharan Gupt,bharat bharti - Maithili Sharan Gupt,,,
9788180319938,Product,Gule-nag̲h̲amā,Gule-nag̲h̲amā - Firāq Gorakhpūrī,http://images.amazon.com/images/P/8180319938.01Z.jpg,Firāq Gorakhpūrī,9788180319938,195,TRUE,1,Written By Firāq Gorakhpūrī,Gule-nag̲h̲amā - Firāq Gorakhpūrī,,,
9788181430052,Product,Vijay Ki Pratiksha,Vijay Ki Pratiksha - Buddhdev Bhattacharya,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788181430052.png,Buddhdev Bhattacharya,9788181430052,195,TRUE,2,Written By Buddhdev Bhattacharya,Vijay Ki Pratiksha - Buddhdev Bhattacharya,,,
9788181430397,Product,Media,Media - Yuripidiz,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788181430397.png,Yuripidiz,9788181430397,200,TRUE,3,Written By Yuripidiz,Media - Yuripidiz,,,
9788181430649,Product,चिड़ी की दुक्की,चिड़ी की दुक्की - Ismat Chughtai,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788181430649.png,Ismat Chughtai,9788181430649,150,TRUE,1,Written By Ismat Chughtai,चिड़ी की दुक्की - Ismat Chughtai,,,
9788181430656,Product,ज़िददी,ज़िददी - Ismat Chughtai,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788181430656.png,Ismat Chughtai,9788181430656,250,TRUE,1,Written By Ismat Chughtai,ज़िददी - Ismat Chughtai,,,
9788181430915,Product,कथा-पटकथा,कथा-पटकथा - Mannu Bhandari,http://images.amazon.com/images/P/8181430913.01Z.jpg,Mannu Bhandari,9788181430915,250,TRUE,1,Written By Mannu Bhandari,कथा-पटकथा - Mannu Bhandari,,,
9788181431837,Product,Katte...Khaari...Khurkhure,Katte...Khaari...Khurkhure - V,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788181431837.png,V,9788181431837,250,TRUE,1,Written By V,Katte...Khaari...Khurkhure - V,,,
9788181432308,Product,Zaharīlī havā,Zaharīlī havā - Rahul Varma,http://images.amazon.com/images/P/8181432304.01Z.jpg,Rahul Varma,9788181432308,125,TRUE,1,Written By Rahul Varma,Zaharīlī havā - Rahul Varma,,,
9788181432322,Product,न भूतो न भविष्यति,न भूतो न भविष्यति - नरेंद्र कोहली [Narendra Kohli],https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788181432322.png,नरेंद्र कोहली [Narendra Kohli],9788181432322,495,TRUE,2,Written By नरेंद्र कोहली [Narendra Kohli],न भूतो न भविष्यति - नरेंद्र कोहली [Narendra Kohli],,,
9788181432544,Product,पचरंगी,पचरंगी - हबीब तनवीर,,हबीब तनवीर,9788181432544,175,TRUE,1,Written By हबीब तनवीर,पचरंगी - हबीब तनवीर,,,
9788181433381,Product,Sham Hone wali Hai,Sham Hone wali Hai - Shahryar; Naqvi,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788181433381.png,Shahryar; Naqvi,9788181433381,250,TRUE,2,Written By Shahryar; Naqvi,Sham Hone wali Hai - Shahryar; Naqvi,,,
9788181433961,Product,Titalī,Titalī - Jai Shankar Prasad,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788181433961.png,Jai Shankar Prasad,9788181433961,350,TRUE,2,Written By Jai Shankar Prasad,Titalī - Jai Shankar Prasad,,,
9788181434920,Product,Bolacāla kī Hindī aura sañcāra,Bolacāla kī Hindī aura sañcāra - Madhu Dhavana,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788181434920.png,Madhu Dhavana,9788181434920,200,TRUE,1,Written By Madhu Dhavana,Bolacāla kī Hindī aura sañcāra - Madhu Dhavana,,,
9788181435316,Product,Tamāśa mere āge,Tamāśa mere āge - Nidā Fāz̤lī,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788181435316.png,Nidā Fāz̤lī,9788181435316,295,TRUE,2,Written By Nidā Fāz̤lī,Tamāśa mere āge - Nidā Fāz̤lī,,,
9788181435347,Product,Kañjūsa,Kañjūsa - Hazarata Āvārā,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788181435347.png,Hazarata Āvārā,9788181435347,195,TRUE,1,Written By Hazarata Āvārā,Kañjūsa - Hazarata Āvārā,,,
9788181435378,Product,बिच्छू,बिच्छू - वासी ख़ान,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788181435378.png,वासी ख़ान,9788181435378,175,TRUE,2,Written By वासी ख़ान,बिच्छू - वासी ख़ान,,,
9788181435651,Product,Mohan Das,Mohan Das - Uday Prakash,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788181435651.png,Uday Prakash,9788181435651,250,TRUE,2,Written By Uday Prakash,Mohan Das - Uday Prakash,,,
9788181435910,Product,Dariyai Ghoda,Dariyai Ghoda - Udaya Prakāśa,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788181435910.png,Udaya Prakāśa,9788181435910,125,TRUE,1,Written By Udaya Prakāśa,Dariyai Ghoda - Udaya Prakāśa,,,
